pred0,prey0,psi0_unit,psi1_unit,psi2_unit,psi3_unit,replicate,reward_delta_negative_rmse,round,t_span,t_start
16.503746254158056,20.015163940997084,0.0003790985249271239,0.46014985016632226,0.6260404613779874,0.856393109562477,4,0.006971601416153966,5,11.512485536535848,7.268648903822564
7.327959873063115,20.012635305627057,0.0003158826406763904,0.0931183949225246,0.22192103217168435,0.011870801824506061,4,0.0011370688064916146,6,6.663052386060212,0.15832026206889818
7.327959873063115,20.012635305627057,0.0003158826406763904,0.0931183949225246,0.22192103217168435,0.011870801824506061,4,-0.004933970999738246,7,6.663052386060212,0.15832026206889818
16.503746254158056,20.015163940997084,0.0003790985249271239,0.46014985016632226,0.6260404613779874,0.856393109562477,4,0.0034684382575683737,8,11.512485536535848,7.268648903822564
10.054556036364113,47.438065331130154,0.6859516332782538,0.20218224145456454,0.40390771702692685,0.992500683368842,4,0.0004335988984617567,9,8.846892604323122,11.069466711895387
10.054556036364113,47.438065331130154,0.6859516332782538,0.20218224145456454,0.40390771702692685,0.992500683368842,4,0.015506093909192026,10,8.846892604323122,11.069466711895387
20.4622637070397,26.17462553450129,0.15436563836253225,0.618490548281588,0.9849002918790009,0.9969381592222198,4,-0.0038404539531432247,11,15.818803502548011,4.168394339516179
23.944371827464977,50.31703838605388,0.7579259596513469,0.757774873098599,0.006678857906778024,0.9781362731113904,4,0.008527919618106367,12,4.080146294881336,15.571786371603329
10.054556036364113,47.438065331130154,0.6859516332782538,0.20218224145456454,0.40390771702692685,0.992500683368842,4,-0.005276155906921293,13,8.846892604323122,11.069466711895387
6.701026262719408,31.935985932677045,0.2983996483169261,0.06804105050877629,0.006146409464432123,0.9909804039474379,4,0.00013571131261996827,14,4.0737569135731855,15.782594807152336
20.4622637070397,26.17462553450129,0.15436563836253225,0.618490548281588,0.9849002918790009,0.9969381592222198,4,0.00424423460912926,15,15.818803502548011,4.168394339516179
10.054556036364113,47.438065331130154,0.6859516332782538,0.20218224145456454,0.40390771702692685,0.992500683368842,4,0.002039911156665325,16,8.846892604323122,11.069466711895387
